title,media,date,datetime,desc,link,img,sumber
Mendagri Minta Pemda Pelajari UU Cipta Kerja untuk Disosialisasikan ke Masyarakat | merdeka.com,Merdeka.com,4 Okt 2020,,"Kemendagri akan menyebarkan salinan draf UU Cipta Kerja kepada pemerintah 
daerah sebagai rujukan bagi daerah masing-masing.,Mendagri Tito 
Karnavian,UU Cipta...",https://m.merdeka.com/peristiwa/mendagri-minta-pemda-pelajari-uu-cipta-kerja-untuk-disosialisasikan-ke-masyarakat.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
"Kadin Sebut UU Cipta Kerja Seimbangkan Kepentingan Pengusaha, Buruh dan UMKM | merdeka.com",Merdeka.com,4 Okt 2020,,"Merdeka.com - Wakil Ketua Umum Kamar Dagang dan Industri Indonesia (Kadin), 
Shinta Widjaja Kamdani menilai UU Cipta Kerja sudah menyeimbangkan 
kepentingan...",https://www.merdeka.com/uang/kadin-sebut-uu-cipta-kerja-seimbangkan-kepentingan-pengusaha-buruh-dan-umkm.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
UU Cipta Kerja Bikin Pemerintah Wajib Beli Produk UMKM Lokal | merdeka.com,Merdeka.com,3 Okt 2020,,"Kepala Badan Koordinasi Penanaman Modal (BKPM) Bahlil Lahadalia mengatakan, 
kehadiran Undang-Undang (UU) Cipta Kerja akan memudahkan pemasukan 
investasi dan...",https://www.merdeka.com/uang/uu-cipta-kerja-bikin-pemerintah-wajib-beli-produk-umkm-lokal.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
Menkop Beberkan Sederet Keuntungan UU Cipta Kerja Bagi Koperasi dan UMKM | merdeka.com,Merdeka.com,3 Okt 2020,,"Menteri Koperasi dan UKM Teten Masduki menyambut baik atas pengesahan 
Undang-Undang (UU) Cipta Kerja oleh DPR RI. Menurutnya UU anyar ini akan 
memudahkan...",https://www.merdeka.com/uang/menkop-beberkan-sederet-keuntungan-uu-cipta-kerja-bagi-koperasi-dan-umkm.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
Penjelasan Lengkap Jokowi Manfaat UU Cipta Kerja untuk Masyarakat | merdeka.com,Merdeka.com,10 Okt 2020,,"Merdeka.com - Presiden Joko Widodo atau Jokowi angkat suara atas pentingnya 
implementasi Undang-Undang Cipta Kerja dalam waktu dekat.",https://www.merdeka.com/uang/penjelasan-lengkap-jokowi-manfaat-uu-cipta-kerja-untuk-masyarakat.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
Pidato Lengkap: Jokowi Bicara Pentingnya UU Cipta Kerja | merdeka.com,Merdeka.com,10 Okt 2020,,"Jokowi menjamin, UU Cipta Kerja ini diperlukan untuk Indonesia. Nantinya, 
kata Jokowi, UU ini akan membuka lapangan pekerjaan bagi 6,9 juta orang 
yang saat...",https://www.merdeka.com/peristiwa/pidato-lengkap-jokowi-bicara-pentingnya-uu-cipta-kerja.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
Menkop Teten: Ekonomi Indonesia 99 Persen Berasal dari UMKM | merdeka.com,Merdeka.com,Okt 2020,,"Menteri Koperasi dan Usaha Kecil Menengah (UKM) Teten Masduki menyebut 
bahwa struktur ekonomi di Indonesia itu 99 persen lebih berasal dari Usaha 
Mikro...",https://www.merdeka.com/uang/menkop-tetep-ekonomi-indonesia-99-persen-berasal-dari-umkm.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
Pemuda Muhammadiyah Dukung Judicial Review Omnibus Law | merdeka.com,Merdeka.com,Okt 2020,,"Merdeka.com - Pimpinan Pusat Pemuda Muhammadiyah mendukung upaya judicial 
review Undang-Undang Cipta Kerja ke Mahkamah Konstitusi.",https://www.merdeka.com/peristiwa/pemuda-muhammadiyah-dukung-judicial-review-omnibus-law.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
UMKM Unbankable maupun Bankable Dapatkan Bantuan di Masa Pandemi | merdeka.com,Merdeka.com,Okt 2020,,"Bantuan untuk usaha mikro, kecil dan menengah (UMKM) kini diperluas. Baik 
bantuan untuk UMKM yang masih unbankable (belum mendapatkan pinjaman atau 
bantuan...",https://m.merdeka.com/uang/umkm-unbankable-maupun-bankable-dapatkan-bantuan-di-masa-pandemi.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
UU Cipta Kerja Solusi 6 Permasalahan Besar Koperasi dan UMKM ini | merdeka.com,Merdeka.com,Okt 2020,,"Menteri Koperasi dan UKM, Teten Masduki, menyambut baik atas pengesahan 
Undang-Undang (UU) Cipta Kerja. Menurutnya, undang-undang anyar tersebut 
mampu...",https://www.merdeka.com/uang/uu-cipta-kerja-solusi-6-permasalahan-besar-koperasi-dan-umkm-ini.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
Mendes Sebut Sertifikasi Halal untuk UMKM Digratiskan Lewat UU Cipta Kerja | merdeka.com,Merdeka,Okt 2020,,"Undang-undang Cipta Kerja menjamin pelaku usaha mikro kecil dan menengah 
(UMKM) produk pangan bisa mendapatkan sertifikasi halal secara gratis.",https://www.merdeka.com/uang/mendes-sebut-sertifikasi-halal-untuk-umkm-digratiskan-lewat-uu-cipta-kerja.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
Menkop Teten Minta UMKM Investasi Agar Tetap Bertahan di Tengah Pandemi | merdeka.com,Merdeka.com,Okt 2020,,"Menteri Koperasi dan UKM Teten Masduki mengatakan, para pelaku Usaha Mikro, 
Kecil dan Menengah (UMKM) telah berkali-kali menghadapi berbagai situasi 
krisis...",https://www.merdeka.com/uang/menkop-teten-minta-umkm-investasi-agar-tetap-bertahan-di-tengah-pandemi.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
"Mahasiswa Akan Demo di Istana, Minta Jokowi Terbitkan Perppu Batalkan UU Cipta Kerja",Liputan6.com,Okt 2020,,"Rencana aksi kali ini sudah dikonsolidasikan dengan seluruh anggota BEM 
Seluruh Indonesia sejak 5 Oktober. Para mahasiswa telah sepakat menggelar 
aksi unjuk...",https://www.liputan6.com/news/read/4376781/mahasiswa-akan-demo-di-istana-minta-jokowi-terbitkan-perppu-batalkan-uu-cipta-kerja,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
"Lewat UU Cipta Kerja, Pemerintah Bakal Sederhanakan Penerbitan Nomor Izin Berusaha | merdeka.com",Merdeka.com,Okt 2020,,"Menteri Koperasi dan Usaha Kecil Menengah (UKM) Teten Masduki mengatakan, 
bahwa implementasi Undang-Undang Cipta Kerja akan memberikan akses 
kemudahan...",https://www.merdeka.com/uang/lewat-uu-cipta-kerja-pemerintah-bakal-sederhanakan-penerbitan-nomor-izin-berusaha.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
Mengenal Apa Itu Omnibus Law Beserta Konsep dan Sejarah Perkembangannya | merdeka.com,Merdeka.com,Okt 2020,,"Omnibus Law menjadi istilah baru yang sering digunakan. Tetapi, belum ada 
kesamaan persepsi dan gambaran yang jelas mengenai apa yang dimaksud 
dengan...",https://www.merdeka.com/jatim/mengenal-apa-itu-omnibus-law-beserta-konsep-dan-sejarah-perkembangannya-kln.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
Menaker Sebut UU Cipta Kerja Hapus Ketentuan Penangguhan Pembayaran Upah | merdeka.com,Merdeka.com,Okt 2020,,"Menteri Ketenagakerjaan, Ida Fauziyah, memastikan Undang-Undang (UU) Cipta 
Kerja memberikan kepastian dalam skema pengupahan. Salah satunya terkait 
dengan...",https://www.merdeka.com/uang/menaker-sebut-uu-cipta-kerja-hapus-ketentuan-penangguhan-pembayaran-upah.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
Menaker Ida Pastikan UU Cipta Kerja Menjamin Kehilangan Pekerjaan Akibat PHK | merdeka.com,Merdeka.com,Okt 2020,,"Merdeka.com - Menteri Ketenagakerjaan, Ida Fauziyah memastikan keberadaan 
Undang-Undang (UU) Cipta Kerja akan sangat membantu para pekerja atau buruh.",https://m.merdeka.com/uang/menaker-ida-pastikan-uu-cipta-kerja-menjamin-kehilangan-pekerjaan-akibat-phk.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
Demokrat Jelaskan Alasan Pilih Walkout saat Paripurna RUU Cipta Kerja | merdeka.com,Merdeka.com,Okt 2020,,"Merdeka.com - Anggota Fraksi Partai Demokrat Benny K Harman mengungkap 
alasan Fraksi Partai Demokrat walk-out dari rapat paripurna pengesahan RUU 
Cipta...",https://www.merdeka.com/politik/demokrat-jelaskan-alasan-pilih-walkout-saat-paripurna-ruu-cipta-kerja.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
"Ringkasan Isi RUU Cipta Kerja, dari Perizinan Hingga UMKM | merdeka.com",Merdeka.com,Okt 2020,,"Pemerintah bersama Badan Legislasi DPR (Baleg) dalam Panitia Kerja RUU 
Cipta Kerja sepakat membawa RUU Cipta Kerja ke pembahasan tingkat rapat 
paripurna.",https://www.merdeka.com/uang/ringkasan-isi-ruu-cipta-kerja-dari-perizinan-hingga-umkm.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
"Sejumlah Ketentuan di RUU Cipta Kerja Dinilai Rugikan Petani, ini Sebabnya | merdeka.com",Merdeka,2 Sep 2020,,"Anggota Konsorsium Petani Muda, Widya Hasian, menyatakan bahwa kaum petani 
sangat menyambut baik solusi pemerintah dalam memajukan UMKM supaya 
berkembang.",https://www.merdeka.com/uang/sejumlah-ketentuan-di-ruu-cipta-kerja-dinilai-rugikan-petani-ini-sebabnya.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
Menaker Ida Beberkan Alasan Mengapa Indonesia Butuh UU Cipta Kerja | merdeka.com,Merdeka.com,8 Agu 2020,,"Menteri Ketenagakerjaan, Ida Fauziyah, mengatakan terbentuknya RUU Cipta 
Kerja merupakan bagian dari ikhtiar dan proses panjang yang diambil 
pemerintah...",https://www.merdeka.com/uang/menaker-ida-beberkan-alasan-mengapa-indonesia-butuh-uu-cipta-kerja.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
Baleg Harapkan RUU Cipta Kerja Tak Timbulkan Dualisme Peraturan | merdeka.com,Merdeka.com,Jun 2020,,"Merdeka.com - Ketua Badan Legislasi (Baleg), Supratman Andi Agtas, 
mengharapkan kehadiran RUU Cipta Kerja (Ciptaker) tidak malah menimbulkan 
dualisme...",https://www.merdeka.com/politik/baleg-harapkan-ruu-cipta-kerja-tak-timbulkan-dualisme-peraturan.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
"Menkop UKM: Pasca Pandemi Covid-19, UMKM Diminta Bisa Bertransformasi Maksimal - Suara Merdeka Banyumas",Suara Merdeka Banyumas,bulan lalu,,"PURWOKERTO,suaramerdeka-banyumas.com-Pasca pandemi Covid-19, semua pelaku 
usaha yang masih dalam tingkatan UMKM diminta segera bisa bertransformasi 
dari...",https://banyumas.suaramerdeka.com/ekonomi/pr-093532886/menkop-ukm-pasca-pandemi-covid-19-umkm-diminta-bisa-bertransformasi-maksimal,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
Sebanyak 1.101 Pelaku UMKM di Sekadau dan Sintang Dapat Bantuan dari Rumah BUMN Binaan PLN Kalbar -,Suarakalbar,bulan lalu,,"Pontianak (Suara Kalbar)- Berkolaborasi dengan Lembaga Pemberdayaan dan 
Pengembangan Masyarakat (LPPM) Sapta Karya Mandiri, PLN Kalbar membina 
1.101 Pelaku.",https://www.suarakalbar.co.id/2022/06/sebanyak-1-101-pelaku-umkm-di-sekadau-dan-sintang-dapat-bantuan-dari-rumah-bumn-binaan-pln-kalbar/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
"Blibli dan Pemprov Jateng Ramaikan Lebaran, Gelar Bazar UMKM Wow di Rest Area KM 360 Batang - Suara Merdeka",Suara Merdeka,Mei 2022,,"JAKARTA, suaramerdeka.com - Blibli menegaskan komitmennya dalam memajukan 
Usaha Mikro Kecil dan Menengah (UMKM). Maka Bibli secara berkelanjutan;...",https://www.suaramerdeka.com/ekonomi/pr-043344573/blibli-dan-pemprov-jateng-ramaikan-lebaran-gelar-bazar-umkm-wow-di-rest-area-km-360-batang,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
Puncak Temu Bisnis Belanja Barang/Jasa Pemerintah/BUMN Tahap Kedua Digelar di Jakarta - Suara Merdeka Jakarta,Suara Merdeka Jakarta,Mei 2022,,"Kemenkop UKM,dan BUMN menghentikan pembelian barang impor dan 
mengoptimalisasi pembelian barang dalam negeri,ini hrs maksimal.",https://jakarta.suaramerdeka.com/nasional/pr-1343341445/puncak-temu-bisnis-belanja-barangjasa-pemerintahbumn-tahap-kedua-digelar-di-jakarta,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
"Manfaatkan Momentum Mudik, MenKopUKM Dorong Rest Area Jadi Ajang Promosi UMKM - Suara Merdeka Jakarta",Suara Merdeka Jakarta,Mei 2022,,"Ukm,Saat ini sudah waktunya ekonomi kecil diagregasi, agar meningkatkan 
produk dan mutunya, sehingga tak kalah bersaing dengan produk indust.",https://jakarta.suaramerdeka.com/ekonomi/pr-1343340961/manfaatkan-momentum-mudik-menkopukm-dorong-rest-area-jadi-ajang-promosi-umkm,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
Pemerintah Dorong Lagi Penggunaan Produk Dalam Negeri Lewat Temu Bisnis Belanja Barang/Jasa Pemerintah/BUMN Tahap II,Suara.com,5 Apr 2022,,"Suara.com - Pemerintah kembali mengadakan acara serupa untuk mendorong 
percepatan realisasi peningkatan penggunaan produk dalam negeri (PDN) dan 
produk UMK...",https://www.suara.com/news/2022/04/25/220000/pemerintah-dorong-lagi-penggunaan-produk-dalam-negeri-lewat-temu-bisnis-belanja-barangjasa-pemerintahbumn-tahap-ii,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
KemenkopUKM Gelar Business Matching Tahap II Guna Percepat Penyerapan Produk Dalam Negeri - Suara Merdeka Jakarta,Suara Merdeka Jakarta,1 Apr 2022,,"JAKARTA jakarta.suaramerdeka.com - Kementerian Koperasi dan UKM 
menyelenggarakan Showcase dan Business Matching Tahap II kategori produk 
alat kesehatan,...",https://jakarta.suaramerdeka.com/ekonomi/pr-1343187192/kemenkopukm-gelar-business-matching-tahap-ii-guna-percepat-penyerapan-produk-dalam-negeri,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
Berapa Lama Masa Berlaku Sertifikat Halal? Berikut Ketentuannya - Suara Merdeka,Suara Merdeka,8 Mar 2022,,"SUARAMERDEKA.COM - Pemerintah melalui Kementerian Agama (Kemenag) telah 
menetapkan label halal yang baru dan berlaku di seluruh Indonesia.",https://www.suaramerdeka.com/nasional/pr-042987261/berapa-lama-masa-berlaku-sertifikat-halal-berikut-ketentuannya,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
'Aisyiyah Sumbar Sosialisasi Tatacara Registrasi Pangan Olahan - Suara Muhammadiyah,Suara Muhammadiyah,2 Mar 2022,,"'Aisyiyah Sumbar Sosialisasi Tatacara Registrasi Pangan Olahan. PADANG, 
Suara Muhammadiyah – PW Aisyiyah Sumbar melalui Majelis Ekonomi dan 
Ketenagakerjaan...",https://suaramuhammadiyah.id/2022/03/12/aisyiyah-sumbar-sosialisasi-tatacara-registrasi-pangan-olahan/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
"Kemnaker: UU Cipta Kerja Tak Hanya Ciptakan Kesempatan Kerja, Tapi Juga Tingkatkan Perlindungan Buruh",Suara.com,4 Feb 2022,,"Suara.com - Dalam dimensi ketenagakerjaan, Undang-Undang Nomor 11 Tahun 
2020 tentang Cipta Kerja bukan hanya menciptakan kesempatan kerja,...",https://www.suara.com/news/2022/02/24/162523/kemnaker-uu-cipta-kerja-tak-hanya-ciptakan-kesempatan-kerja-tapi-juga-tingkatkan-perlindungan-buruh,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
Menkop Ingatkan PLUT KUMKM Jangan Jadi ''Sarang Burung Walet'' | SuaraNTB,Suara NTB,8 Jan 2022,,"Mataram (Suara NTB) - Menteri Koperasi dan UKM Teten Masduki mengingatkan 
kepada seluruh Kepala Dinas Koperasi dan UKM di seluruh Indonesia agar...",https://www.suarantb.com/2022/01/28/menkop-ingatkan-plut-kumkm-jangan-jadi-sarang-burung-walet/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
"Di Depan DPR, Menaker: Penyusunan UU Cipta Kerja Libatkan Partisipasi Publik",Suara.com,5 Jan 2022,,"Suara.com - Penyusunan Undang-Undang Nomor 11 Tahun 2020 tentang Cipta 
Kerja Klaster Ketenagakerjaan dilakukan secara terbuka dan melibatkan 
partisipasi...",https://www.suara.com/bisnis/2022/01/25/114809/di-depan-dpr-menaker-penyusunan-uu-cipta-kerja-libatkan-partisipasi-publik,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
"Klaim Transparan Susun UU Cipta Kerja, Baleg Tidak Terima DPR Disebut Kehilangan Hati Nurani",Suara.com,4 Jan 2022,,"Suara.com - Ketua Badan Legislasi (Baleg) DPR RI Supatman Andi Agtas 
mengklaim selama ini pihaknya terbuka dalam pembahasan Undang-Undang Cipta 
Kerja,...",https://www.suara.com/news/2022/01/14/155420/klaim-transparan-susun-uu-cipta-kerja-baleg-tidak-terima-dpr-disebut-kehilangan-hati-nurani,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
"NIB Penting Buat Pengembangan UMKM di Jatim, Jangan Sampai Dipersulit",Suara Jatim,3 Des 2021,,"Menteri Investasi RI Merangkap Kepala BKPM Bahlil Lahadalia mengatakan 
negara harus bisa hadir untuk membantu Usaha Mikro Kecil dan Menengah 
(UMKM),...",https://jatim.suara.com/read/2021/12/23/130543/nib-penting-buat-pengembangan-umkm-di-jatim-jangan-sampai-dipersulit,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
"Berdayakan Perempuan, Kemnaker Perluas Program Bantuan Kewirausahaan UMKM di Daerah",Suara.com,6 Des 2021,,"Suara.com - Kementerian Ketenagakerjaan (Kemnaker) melaksanakan program 
pengembangan perluasan kesempatan kerja berupa program bantuan 
kewirausahaan,...",https://www.suara.com/bisnis/2021/12/16/093753/berdayakan-perempuan-kemnaker-perluas-program-bantuan-kewirausahaan-umkm-di-daerah,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
64 Juta Usaha Mikro dan Kecil Jadi Penopang Perekonomian di Tengah Pandemi - Suara Merdeka,Suara Merdeka,10 Des 2021,,"di masa pandemi corona, 67 juta pelaku usaha mikro dan kecil (UMK) menjadi 
salah satu penopang perekonomian Indonesia.",https://www.suaramerdeka.com/ekonomi/pr-041730506/64-juta-usaha-mikro-dan-kecil-jadi-penopang-perekonomian-di-tengah-pandemi,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
"Keras! 2 Juta Buruh Ancam Mogok Nasional, Jika Pemerintah Ngotot Jalankan UU Cipta Kerja",Suara.com,Des 2021,,"Kata Said Iqbal mogok nasional itu akan dilakukan sekitar 2 juta buruh di 
30 provinsi Indonesia.",https://www.suara.com/news/2021/12/08/140917/keras-2-juta-buruh-ancam-mogok-nasional-jika-pemerintah-ngotot-jalankan-uu-cipta-kerja,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
Menaker: Pengambilan Kebijakan Soal Pengupahan sesuai dengan Mandat UU Cipta Kerja,Suara.com,Des 2021,,"Suara.com - Menaker Ida Fauziyah mengatakan, peraturan pelaksanaan klaster 
ketenagakerjaan yang menjadi mandat UU Cipta Kerja telah selesai dan 
diterbitkan...",https://www.suara.com/bisnis/2021/12/03/094144/menaker-pengambilan-kebijakan-soal-pengupahan-sesuai-dengan-mandat-uu-cipta-kerja,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
Pengelolaan Keuangan Daerah Harus Perhatikan Standar Akuntansi Pemerintahan,Suara Merdeka,30 Nov 2021,,"Kerugian keuangan daerah merupakan salah satu proksi permasalahan 
akuntabilitas keuangan daerah, pelaporan keuangan negara.",https://www.suaramerdeka.com/ekonomi/pr-041945058/pengelolaan-keuangan-daerah-harus-perhatikan-standar-akuntansi-pemerintahan,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
"MK nyatakan UU Cipta Kerja inkonstitusional bersyarat, Mahfud MD beri penjelasan",nasional kontan,9 Nov 2021,,"Mahfud MD meminta masyarakat tak perlu khawatir menyusul adanya keputusan 
Mahkamah Konstitusi soal UU Cipta Kerja.",https://nasional.kontan.co.id/news/mk-nyatakan-uu-cipta-kerja-inkonstitusional-bersyarat-mahfud-md-beri-penjelasan,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
"Upah Hanya Naik Rp10 Ribu, Buruh di Boyolali Protes Rendahnya UMK 2022",Suara Surakarta,4 Nov 2021,,"SuaraSurakarta.id - Kenaikan upah buruh menjadi yang ditunggu menjelang 
akhir tahun. Termasuk di Kabupaten Boyolali, Upah Minimum Kabupaten (UMK) 
2022...",https://surakarta.suara.com/read/2021/11/24/082318/upah-hanya-naik-rp10-ribu-buruh-di-boyolali-protes-rendahnya-umk-2022,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
"Naskah Akademik Tidak Ada, KEPAL Minta MK Kabulkan Uji Materi UU Cipta Kerja",Suara.com,Nov 2021,,"Suara.com - Komite Pembela Hak Konstitusional (KEPAL) menyebut naskah 
akademik Rancangan Undang-Undang Cipta Kerja yang kini sudah disahkan 
menjadi UU tidak...",https://www.suara.com/news/2021/11/03/142831/naskah-akademik-tidak-ada-kepal-minta-mk-kabulkan-uji-materi-uu-cipta-kerja,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
Kelompok UKM di Sleman Didorong Bentuk Koperasi - Suara Merdeka,Suara Merdeka,6 Okt 2021,,"UKM didorong semakin terlibat dalam kegiatan koperasi. Dengan mendirikan 
koperasi, usaha mereka akan mampu berkembang.",https://www.suaramerdeka.com/ekonomi/pr-041532357/kelompok-ukm-di-sleman-didorong-bentuk-koperasi,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
"Viral UMKM Terancam Denda Rp4M, Srie Wulandari: Kondisi Sulit UU Harus Disosialisasikan Terlebih Dulu",Suara Pemred,20 Okt 2021,,"JAKARTA, SP - Media sosial Twitter dihebohkan dengan curhatan salah satu 
warganet yang membagikan cerita seorang pelaku usaha UMKM makanan beku 
(frozen...",https://www.suarapemredkalbar.com/read/bisnis/20102021/viral-umkm-terancam-denda-rp4m-srie-wulandari-kondisi-sulit-uu-harus-disosialisasikan-terlebih-dulu,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
Usaha Mikro Kabupaten Cirebon Meningkat,Suara Cirebon,4 Okt 2021,,"KABUPATEN CIREBON, SC- Jumlah pelaku Usaha Mikro Kecil Menengah (UMKM) di 
Kabupaten Cirebon meningkat signifikan, meskipun masih di tengah situasi 
pandemi.",https://suaracirebon.com/2021/10/14/usaha-mikro-kabupaten-cirebon-meningkat/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
Rektor ITB-AD: Pemerintah Perlu Lebih Jeli Memperlakukan Produk UMKM - Suara Muhammadiyah,Suara Muhammadiyah,6 Agu 2021,,"JAKARTA, Suara Muhammadiyah - Rektor Institut Teknologi dan Bisnis Ahmad 
Dahlan (ITB-AD) Dr Mukhaer Pakkana menyoroti Pidato Tahunan Presiden di MPR 
RI,...",https://suaramuhammadiyah.id/2021/08/16/rektor-itb-ad-pemerintah-perlu-lebih-jeli-memperlakukan-produk-umkm/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
Pemerintah Fokus Melakukan Reformasi Struktural Untuk Percepatan Pemulihan Ekonomi Nasional - Suara Merdeka,Suara Merdeka,2 Jul 2021,,"Undang-undang Cipta Kerja diterbitkan untuk mendukung transformasi 
struktural, meningkatkan investasi, dan mempercepat pertumbuhan ekonomi.",https://www.suaramerdeka.com/ekonomi/pr-04451642/pemerintah-fokus-melakukan-reformasi-struktural-untuk-percepatan-pemulihan-ekonomi-nasional?page=all,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
